   0.516     15.6     0.78  W90 
   0.389     14.7    0.735  W98a 
   0.135       25        8  Read1984 
   0.156       14        9  Read1984 
     0.6       25       12  Read1984 
     2.1     15.4      1.5  Olson1983 
