   0.486     32.7    1.635  W90 
   0.365     29.8     1.49  W98a 
    3.66     27.7      0.7  Korejwo1999 
    1.87     25.8      3.1  Korejwo2002 
    2.69       26        4  Korejwo2002 
     2.1     30.9      3.4  Olson1983 
    1.05     29.3      2.7  Olson1983 
