   0.486      4.3     0.43  W90 
   0.365      4.1     0.41  W98a 
    3.66      6.7      0.9  Korejwo1999 
    1.87      6.6      1.2  Korejwo2002 
    2.69      6.5      1.4  Korejwo2002 
   0.126      2.5        1  Read1984 
    0.15      3.2      0.4  Read1984 
     0.6      5.3      0.7  Read1984 
      25      6.1      0.9  Read1984 
     300      6.1      0.9  Read1984 
     2.1     5.92     0.54  Olson1983 
    1.05     5.13     0.54  Olson1983 
